"plot_id","year","treatment","AMSMEN_cover","BRATOR_cover","BRODIA_cover","HORMUR_cover","BROMAD_cover","CRYINT_cover","EROMOS_cover","EROCIC_cover","LUPTRU_cover","SONOLE_cover","PHADIS_cover","LUPSPA_cover","CROSET_cover","CALCIL_cover","LUPBIC_cover","NEMMEN_cover","SISERY_cover","EUCCHR_cover","PECLIN_cover","ACMGLA_cover","SCHBAR_cover","CRACON_cover"
"A_8_U",2022,"unraked",0.0333333333333333,0.133333333333333,0.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_9_L",2022,"unraked",0.0111111111111111,0.0222222222222222,0.911111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_10_U",2022,"unraked",0.0333333333333333,0.0111111111111111,0.922222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_1_L",2022,"unraked",0.0111111111111111,0.0111111111111111,0.911111111111111,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_2_U",2022,"unraked",0.122222222222222,0.0333333333333333,0.822222222222222,0.0111111111111111,0,0.0111111111111111,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_3_L",2022,"unraked",0.0888888888888889,0.0333333333333333,0.944444444444444,0,0,0.0111111111111111,0,0.0111111111111111,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_4_U",2022,"unraked",0.0666666666666667,0.0555555555555556,0.855555555555556,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_5_L",2022,"unraked",0.0444444444444444,0.0777777777777778,0.955555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_6_U",2022,"unraked",0.1,0.0444444444444444,0.911111111111111,0,0,0.0111111111111111,0,0.0222222222222222,0.0222222222222222,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0
"C_7_L",2022,"unraked",0.0222222222222222,0.0555555555555556,0.977777777777778,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_8_U",2022,"unraked",0.0333333333333333,0.0222222222222222,0.888888888888889,0,0.0222222222222222,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_9_L",2022,"unraked",0.0888888888888889,0.0222222222222222,0.855555555555556,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_10_U",2022,"unraked",0.0111111111111111,0.0444444444444444,0.966666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_1_L",2022,"unraked",0.0111111111111111,0.0111111111111111,0.811111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_2_U",2022,"unraked",0.0111111111111111,0.0111111111111111,0.944444444444444,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_3_L",2022,"unraked",0.0111111111111111,0.0333333333333333,0.855555555555556,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_4_U",2022,"unraked",0.111111111111111,0.0666666666666667,0.944444444444444,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_5_L",2022,"unraked",0.0666666666666667,0.0111111111111111,0.944444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_6_U",2022,"unraked",0.0777777777777778,0.0222222222222222,0.944444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_7_L",2022,"unraked",0.0555555555555556,0.0222222222222222,0.9,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_8_U",2022,"unraked",0.133333333333333,0.0222222222222222,0.944444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_9_L",2022,"unraked",0.0444444444444444,0.0111111111111111,0.955555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G_10_U",2022,"unraked",0.222222222222222,0,0.966666666666667,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0.0555555555555556,0,0,0,0
"G_1_L",2022,"unraked",0.0666666666666667,0.0444444444444444,0.933333333333333,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G_2_U",2022,"unraked",0.177777777777778,0.0111111111111111,0.988888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G_3_L",2022,"unraked",0.0222222222222222,0.0333333333333333,0.855555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G_4_U",2022,"unraked",0.0444444444444444,0.0111111111111111,1,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0
"G_5_L",2022,"unraked",0.0333333333333333,0.0222222222222222,0.955555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G_6_U",2022,"unraked",0.122222222222222,0.0111111111111111,0.911111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0
"G_7_L",2022,"unraked",0.0666666666666667,0,0.877777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G_8_U",2022,"unraked",0.0555555555555556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G_9_L",2022,"unraked",0.0333333333333333,0.0111111111111111,0.966666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_10_L",2023,"raked",0.411111111111111,0.0888888888888889,0.955555555555556,0.0111111111111111,0,0.0111111111111111,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0,0.0111111111111111,0.0111111111111111,0
"A_1_U",2023,"raked",0.0666666666666667,0.1,0.355555555555556,0.244444444444444,0.866666666666667,0.0111111111111111,0.144444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211111111111111,0
"A_2_L",2023,"raked",0.1,0.177777777777778,0.844444444444444,0.244444444444444,0.622222222222222,0.0222222222222222,0.0111111111111111,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0
"A_3_U",2023,"raked",0.144444444444444,0.388888888888889,0.777777777777778,0.0666666666666667,0.844444444444444,0.0333333333333333,0.0777777777777778,0.0111111111111111,0.0222222222222222,0,0,0,0,0,0.0222222222222222,0,0,0,0,0,0.0111111111111111,0
"A_4_L",2023,"raked",0.611111111111111,0.233333333333333,0.7,0.0111111111111111,0.511111111111111,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0
"A_5_U",2023,"raked",0.133333333333333,0.611111111111111,0.988888888888889,0,0.311111111111111,0.0111111111111111,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0
"A_6_L",2023,"raked",0.0888888888888889,0.355555555555556,0.877777777777778,0,0.0666666666666667,0.0111111111111111,0,0.0111111111111111,0.0888888888888889,0,0.0111111111111111,0,0,0,0,0,0,0.0111111111111111,0,0,0.0333333333333333,0
"A_7_U",2023,"raked",0,0.133333333333333,1,0,0.0111111111111111,0.0222222222222222,0,0,0.0111111111111111,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0.0222222222222222,0
"A_8_L",2023,"raked",0.177777777777778,0.188888888888889,1,0,0,0.0111111111111111,0,0,0.0888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_9_U",2023,"raked",0.188888888888889,0.0333333333333333,1,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0
"C_10_L",2023,"raked",0.277777777777778,0.144444444444444,0.977777777777778,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0.0111111111111111
"C_1_U",2023,"raked",0.0222222222222222,0.377777777777778,0.944444444444444,0.1,0.222222222222222,0,0,0,0.122222222222222,0,0,0,0,0,0,0,0,0,0,0,0.233333333333333,0
"C_2_L",2023,"raked",0.0444444444444444,0.288888888888889,0.933333333333333,0.0888888888888889,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0
"C_3_U",2023,"raked",0.0777777777777778,0.477777777777778,0.988888888888889,0.255555555555556,0.144444444444444,0,0.0222222222222222,0.0111111111111111,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0.633333333333333,0
"C_4_L",2023,"raked",0.411111111111111,0.0333333333333333,0.955555555555556,0.0333333333333333,0.0222222222222222,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0.1,0
"C_5_U",2023,"raked",0.0555555555555556,0.144444444444444,1,0,0.0555555555555556,0.0222222222222222,0,0.0555555555555556,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0
"C_6_L",2023,"raked",0.0444444444444444,0.222222222222222,1,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0,0.0111111111111111,0
"C_7_U",2023,"raked",0.211111111111111,0.377777777777778,1,0,0.0222222222222222,0.0222222222222222,0,0.0222222222222222,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0.0333333333333333,0
"C_8_L",2023,"raked",0.0666666666666667,0.333333333333333,0.988888888888889,0,0,0.0111111111111111,0,0.0111111111111111,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_9_U",2023,"raked",0.5,0.1,1,0,0,0,0,0,0.0111111111111111,0,0,0,0,0.0111111111111111,0.0111111111111111,0,0,0,0,0,0.0666666666666667,0
"E_10_L",2023,"raked",0.344444444444444,0.166666666666667,0.977777777777778,0,0,0,0,0.122222222222222,0,0,0,0,0,0,0.0111111111111111,0,0,0.0111111111111111,0,0,0,0
"E_1_U",2023,"raked",0.0888888888888889,0.422222222222222,0.977777777777778,0.0111111111111111,0.0666666666666667,0.0444444444444444,0,0.0222222222222222,0,0,0,0,0.0111111111111111,0,0,0,0,0,0.0111111111111111,0,0.0111111111111111,0
"E_2_L",2023,"raked",0.111111111111111,0.344444444444444,0.977777777777778,0,0,0.0888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0
"E_3_U",2023,"raked",0.711111111111111,0.355555555555556,1,0.0111111111111111,0,0.0333333333333333,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0
"E_4_L",2023,"raked",0.744444444444444,0.244444444444444,1,0,0,0.0333333333333333,0,0.0555555555555556,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0
"E_5_U",2023,"raked",0.344444444444444,0.166666666666667,1,0,0,0.0111111111111111,0,0,0,0,0,0,0.0222222222222222,0,0,0,0,0.0111111111111111,0,0,0,0
"E_6_L",2023,"raked",0.288888888888889,0.322222222222222,1,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0.0111111111111111,0
"E_7_U",2023,"raked",0.333333333333333,0.433333333333333,1,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0.0111111111111111,0,0,0.0555555555555556,0,0,0,0
"E_8_L",2023,"raked",0.344444444444444,0.1,0.988888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0
"E_9_U",2023,"raked",0.311111111111111,0.411111111111111,0.988888888888889,0.0111111111111111,0.0111111111111111,0.0111111111111111,0,0,0,0,0,0,0.0111111111111111,0.0111111111111111,0.0111111111111111,0,0,0,0,0.0111111111111111,0.0111111111111111,0
"G_10_L",2023,"raked",0.322222222222222,0.0222222222222222,1,0,0.0444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G_1_U",2023,"raked",0.0777777777777778,0.466666666666667,0.988888888888889,0,0.0888888888888889,0.0888888888888889,0,0.233333333333333,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0.122222222222222,0
"G_2_L",2023,"raked",0.211111111111111,0.577777777777778,1,0,0,0,0,0.0333333333333333,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0
"G_3_U",2023,"raked",0.0777777777777778,0.0888888888888889,1,0,0,0,0,0.0333333333333333,0,0,0,0,0.122222222222222,0,0,0,0,0,0,0,0,0
"G_4_L",2023,"raked",0.0666666666666667,0.233333333333333,1,0,0,0.0111111111111111,0,0.0111111111111111,0,0,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,0
"G_5_U",2023,"raked",0.233333333333333,0.0333333333333333,0.977777777777778,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0
"G_6_L",2023,"raked",0.0111111111111111,0.0444444444444444,1,0,0,0,0,0.0888888888888889,0,0,0,0,0.0666666666666667,0,0,0,0,0.0111111111111111,0,0,0,0
"G_7_U",2023,"raked",0.0333333333333333,0.0777777777777778,1,0,0,0,0,0.188888888888889,0,0.0111111111111111,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,0
"G_8_L",2023,"raked",0.0777777777777778,0.0111111111111111,1,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G_9_U",2023,"raked",0.444444444444444,0.133333333333333,1,0,0,0,0.0111111111111111,0,0,0,0,0,0.0111111111111111,0,0,0,0,0.0111111111111111,0,0,0.0111111111111111,0
"A_10_U",2023,"unraked",0.0777777777777778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_1_L",2023,"unraked",0.155555555555556,0.155555555555556,0.844444444444444,0.133333333333333,0.622222222222222,0.0111111111111111,0.0444444444444444,0.0111111111111111,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0
"A_2_U",2023,"unraked",0.0888888888888889,0.122222222222222,0.944444444444444,0.244444444444444,0.366666666666667,0.0111111111111111,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_3_L",2023,"unraked",0.0888888888888889,0.211111111111111,0.988888888888889,0.133333333333333,0.633333333333333,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_4_U",2023,"unraked",0.222222222222222,0.188888888888889,0.988888888888889,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_5_L",2023,"unraked",0.0555555555555556,0.622222222222222,0.988888888888889,0,0.355555555555556,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0.0111111111111111,0
"A_6_U",2023,"unraked",0.0222222222222222,0.0333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_7_L",2023,"unraked",0.155555555555556,0.0111111111111111,1,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_8_U",2023,"unraked",0.0333333333333333,0.0222222222222222,1,0,0.0111111111111111,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_9_L",2023,"unraked",0.122222222222222,0.0444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_10_U",2023,"unraked",0.0444444444444444,0.0777777777777778,1,0,0.0111111111111111,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0
"C_1_L",2023,"unraked",0.333333333333333,0.0888888888888889,1,0.0111111111111111,0,0,0,0,0.0333333333333333,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0.0888888888888889,0
"C_2_U",2023,"unraked",0.0777777777777778,0.2,1,0.233333333333333,0,0.0111111111111111,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_3_L",2023,"unraked",0.155555555555556,0.1,1,0.0111111111111111,0,0.0111111111111111,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_4_U",2023,"unraked",0.0222222222222222,0.377777777777778,1,0.0111111111111111,0.133333333333333,0,0,0.0111111111111111,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_5_L",2023,"unraked",0.0666666666666667,0.0222222222222222,0.988888888888889,0,0,0,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_6_U",2023,"unraked",0.166666666666667,0.111111111111111,1,0,0.0111111111111111,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_7_L",2023,"unraked",0.0333333333333333,0.188888888888889,1,0,0.0222222222222222,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_8_U",2023,"unraked",0.0666666666666667,0.155555555555556,1,0,0.0111111111111111,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_9_L",2023,"unraked",0.155555555555556,0.122222222222222,1,0,0.0444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0
"E_10_U",2023,"unraked",0.0777777777777778,0.133333333333333,1,0,0,0,0,0.0444444444444444,0,0,0,0,0.0111111111111111,0,0.0111111111111111,0,0,0,0,0,0,0
"E_1_L",2023,"unraked",0.0222222222222222,0.188888888888889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_2_U",2023,"unraked",0.166666666666667,0.322222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_3_L",2023,"unraked",0.255555555555556,0.0333333333333333,1,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_4_U",2023,"unraked",0.366666666666667,0.111111111111111,0.977777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_5_L",2023,"unraked",0.211111111111111,0.0222222222222222,1,0,0,0,0,0.0111111111111111,0.0111111111111111,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0
"E_6_U",2023,"unraked",0.177777777777778,0.255555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0,0,0,0
"E_7_L",2023,"unraked",0.144444444444444,0.2,1,0,0,0.0111111111111111,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0
"E_8_U",2023,"unraked",0.122222222222222,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0
"E_9_L",2023,"unraked",0.244444444444444,0.0444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G_10_U",2023,"unraked",0.388888888888889,0.0111111111111111,1,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0
"G_1_L",2023,"unraked",0.211111111111111,0.211111111111111,1,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0
"G_2_U",2023,"unraked",0.0666666666666667,0.155555555555556,1,0,0,0,0,0,0,0,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,0
"G_3_L",2023,"unraked",0.1,0.144444444444444,1,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G_4_U",2023,"unraked",0.122222222222222,0.0777777777777778,0.988888888888889,0,0,0,0,0.0111111111111111,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0
"G_5_L",2023,"unraked",0.0444444444444444,0.0111111111111111,0.977777777777778,0,0,0,0,0.0111111111111111,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0
"G_6_U",2023,"unraked",0.122222222222222,0.0666666666666667,1,0,0,0,0,0.0666666666666667,0,0,0,0,0.0111111111111111,0,0,0,0,0.0222222222222222,0,0,0,0
"G_7_L",2023,"unraked",0.133333333333333,0,1,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G_8_U",2023,"unraked",0.0555555555555556,0.0222222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G_9_L",2023,"unraked",0,0.0444444444444444,1,0,0.0333333333333333,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
